task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem
246	b7/60cc70	527313	mapping_query	GA56273}	mapping_query (GA56273})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:06:51.623	2020-12-21 17:08:41.621	3m 39s	1m 24s	general	185.6%	0.4%	497 MB	900.9 MB
255	0d/b86a11	527324	fastq_status	-	fastq_status (21)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:08:01.627	2020-12-21 17:08:41.647	3m 25s	32.9s	general	169.9%	0.5%	612.3 MB	32.9 GB
258	e2/0e68fe	527327	qc_original_summary	GA56793	qc_original_summary (GA56793)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:08:01.633	2020-12-21 17:09:11.599	3m 19s	1m 9s	general	193.3%	0.5%	611.3 MB	3.8 GB
247	e8/e068c3	527318	ariba_analysis	GA56273 - card	ariba_analysis (GA56273 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:07:36.609	2020-12-21 17:09:26.599	4m 24s	1m 45s	general	187.2%	0.7%	830.7 MB	16.9 GB
264	ee/049734	527335	qc_final_summary	GA54827	qc_final_summary (GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:09:16.601	2020-12-21 17:09:36.600	3m 29s	22.5s	general	209.3%	0.5%	590.7 MB	3.5 GB
236	3a/00acda	527303	qc_reads	GA56646	qc_reads (GA56646)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 17:06:06.618	2020-12-21 17:09:41.599	5m 55s	3m 25s	general	349.6%	3.1%	3.5 GB	21.2 GB
260	7f/d44606	527333	count_31mers	GA54827	count_31mers (GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:08:41.662	2020-12-21 17:09:51.599	3m 44s	1m 5s	general	365.2%	6.5%	7.1 GB	7.3 GB
261	1c/d1b283	527329	minmer_sketch	GA54827	minmer_sketch (GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:08:26.622	2020-12-21 17:10:06.599	3m 59s	1m 36s	general	112.0%	0.0%	27.1 MB	3.1 GB
268	fe/f4198f	527332	ariba_analysis	GA54827 - card	ariba_analysis (GA54827 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:08:41.657	2020-12-21 17:10:31.599	4m 24s	1m 46s	general	222.3%	0.6%	810.7 MB	16.3 GB
251	b3/9958a3	527314	call_variants	GA56273 - GCF_000027305	call_variants (GA56273 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:07:01.612	2020-12-21 17:11:06.599	6m 4s	3m 57s	general	215.0%	0.7%	932.4 MB	8 GB
272	85/700cbe	527340	qc_original_summary	GA56932	qc_original_summary (GA56932)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:10:06.609	2020-12-21 17:11:21.600	5m 4s	1m 14s	general	194.2%	0.5%	608.6 MB	3.5 GB
250	6c/596b77	527315	call_variants	GA56273 - GA54827	call_variants (GA56273 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:07:26.615	2020-12-21 17:11:36.602	6m 34s	4m 1s	general	223.2%	0.7%	977.8 MB	8.1 GB
252	37/57a163	527316	call_variants	GA56273 - GA81666	call_variants (GA56273 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:07:31.635	2020-12-21 17:11:41.599	6m 39s	4m 6s	general	222.0%	0.7%	916.9 MB	8 GB
259	d8/865e3a	527328	qc_reads	GA56793	qc_reads (GA56793)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 17:08:26.620	2020-12-21 17:11:51.600	5m 59s	3m 20s	general	380.7%	3.1%	3.9 GB	21.1 GB
262	7a/c72b68	527339	mapping_query	GA54827}	mapping_query (GA54827})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:10:31.607	2020-12-21 17:11:56.600	5m 49s	1m 16s	general	258.8%	0.4%	410 MB	876.9 MB
248	e2/9b31f6	527319	ariba_analysis	GA56273 - vfdb_core	ariba_analysis (GA56273 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:07:36.611	2020-12-21 17:12:06.599	7m 4s	4m 26s	general	246.5%	0.8%	1 GB	16.5 GB
266	73/160a7a	527336	call_variants	GA54827 - GA54827	call_variants (GA54827 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:09:26.604	2020-12-21 17:12:06.606	5m 59s	2m 35s	general	197.5%	0.8%	898.5 MB	8 GB
279	20/5270be	527346	qc_final_summary	GA52847	qc_final_summary (GA52847)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:11:51.619	2020-12-21 17:12:16.600	5m 54s	19.8s	general	231.9%	0.5%	584.8 MB	3.5 GB
273	16/3e572c	527344	count_31mers	GA52847	count_31mers (GA52847)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:11:51.615	2020-12-21 17:12:46.600	6m 24s	53.1s	general	320.2%	5.7%	7.1 GB	7.3 GB
249	8a/664adb	527317	call_variants	GA56273 - GCF_900475535	call_variants (GA56273 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:07:31.637	2020-12-21 17:12:51.600	7m 49s	5m 11s	general	219.4%	0.6%	875.3 MB	8 GB
244	28/412326	527320	assemble_genome	GA56273	assemble_genome (GA56273)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:07:36.613	2020-12-21 17:12:51.607	7m 49s	5m 6s	general	223.1%	1.9%	2.4 GB	13.1 GB
284	44/5c40ea	527353	estimate_genome_size	GA58200	estimate_genome_size (GA58200)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:12:51.669	2020-12-21 17:12:56.601	6m 19s	52ms	general	79.2%	0.0%	0	0
267	ad/87c2f5	527330	call_variants	GA54827 - GCF_000027305	call_variants (GA54827 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:08:26.624	2020-12-21 17:13:16.600	7m 9s	4m 42s	general	222.6%	0.6%	845.8 MB	8 GB
26	4c/196ab1	527354	gather_fastqs	GA58945	gather_fastqs (GA58945)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:13:16.607	2020-12-21 17:13:21.601	6m 35s	88ms	general	54.2%	0.0%	3.3 MB	5.5 MB
274	a3/f5fe07	527345	minmer_sketch	GA52847	minmer_sketch (GA52847)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:11:51.617	2020-12-21 17:13:46.600	7m 24s	1m 53s	general	106.7%	0.0%	27.5 MB	3.1 GB
269	bd/5d9fbb	527334	call_variants	GA54827 - GA81666	call_variants (GA54827 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:09:16.599	2020-12-21 17:14:01.601	7m 54s	4m 42s	general	219.7%	0.7%	768.8 MB	8 GB
285	25/760edc	527355	fastq_status	-	fastq_status (22)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:13:16.609	2020-12-21 17:14:01.608	7m 15s	35.2s	general	217.5%	0.5%	619.1 MB	35.5 GB
277	ed/c702f1	527350	ariba_analysis	GA52847 - card	ariba_analysis (GA52847 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:12:16.604	2020-12-21 17:14:11.603	7m 49s	1m 53s	general	237.8%	0.7%	825.3 MB	16.3 GB
286	c1/128f94	527356	count_31mers	GA54125	count_31mers (GA54125)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:13:21.608	2020-12-21 17:14:11.612	7m 19s	44.2s	general	355.9%	5.5%	7 GB	7.3 GB
271	5c/197f31	527341	qc_reads	GA56932	qc_reads (GA56932)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-21 17:11:06.630	2020-12-21 17:14:21.603	8m 4s	3m 10s	general	383.7%	3.3%	4.1 GB	21 GB
276	9b/46c808	527352	mapping_query	GA52847}	mapping_query (GA52847})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:12:51.665	2020-12-21 17:14:21.623	7m 59s	1m 21s	general	220.6%	0.4%	471.2 MB	900.9 MB
270	93/dfaea7	527338	ariba_analysis	GA54827 - vfdb_core	ariba_analysis (GA54827 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:09:51.605	2020-12-21 17:14:46.604	8m 39s	4m 52s	general	248.6%	0.8%	1000.6 MB	16.4 GB
296	47/72b5e9	527363	qc_final_summary	GA54125	qc_final_summary (GA54125)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:14:26.603	2020-12-21 17:14:46.610	7m 54s	21.9s	general	206.4%	0.5%	625.2 MB	3.7 GB
287	b0/f9245a	527357	minmer_sketch	GA54125	minmer_sketch (GA54125)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:13:21.611	2020-12-21 17:15:16.605	8m 24s	1m 49s	general	108.8%	0.0%	27.2 MB	3.1 GB
292	d9/6248a4	527358	mapping_query	GA54125}	mapping_query (GA54125})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:14:11.615	2020-12-21 17:15:26.605	8m 34s	1m 6s	general	254.8%	0.4%	487.4 MB	900.9 MB
263	cd/8f4e9b	527331	call_variants	GA54827 - GCF_900475535	call_variants (GA54827 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:08:31.611	2020-12-21 17:15:41.607	9m 34s	7m 2s	general	235.2%	0.6%	808.7 MB	8 GB
289	0a/3d8525	527360	ariba_analysis	GA54125 - card	ariba_analysis (GA54125 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:14:11.620	2020-12-21 17:15:41.613	8m 49s	1m 25s	general	237.7%	0.6%	793.2 MB	16.3 GB
281	1c/0a8035	527343	call_variants	GA52847 - GCF_000027305	call_variants (GA52847 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:11:41.612	2020-12-21 17:15:51.618	9m 29s	4m 4s	general	222.2%	0.6%	819.6 MB	8 GB
265	80/412bd8	527337	assemble_genome	GA54827	assemble_genome (GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:09:41.626	2020-12-21 17:15:56.607	9m 49s	6m 9s	general	236.9%	2.1%	2.3 GB	13.1 GB
307	f0/ab25eb	527369	qc_final_summary	GA56108	qc_final_summary (GA56108)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:15:41.638	2020-12-21 17:16:06.607	9m 4s	22s	general	209.9%	0.5%	589.5 MB	3.6 GB
301	a4/cdb42f	527368	count_31mers	GA56108	count_31mers (GA56108)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:15:41.636	2020-12-21 17:16:31.609	9m 29s	47.9s	general	381.6%	6.3%	6.9 GB	7.3 GB
280	d2/24b8c9	527342	call_variants	GA52847 - GCF_900475535	call_variants (GA52847 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:11:36.612	2020-12-21 17:16:46.609	10m 24s	5m 6s	general	218.3%	0.7%	846.6 MB	8 GB
275	19/7106ab	527347	call_variants	GA52847 - GA54827	call_variants (GA52847 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:11:56.610	2020-12-21 17:16:51.609	10m 29s	4m 45s	general	227.6%	0.8%	956.6 MB	8.1 GB
297	81/62d45d	527367	minmer_sketch	GA56108	minmer_sketch (GA56108)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:15:06.605	2020-12-21 17:16:56.610	9m 54s	1m 49s	general	110.6%	0.0%	27.2 MB	3.1 GB
283	35/76afd5	527348	call_variants	GA52847 - GA81666	call_variants (GA52847 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:12:06.612	2020-12-21 17:17:01.608	10m 39s	4m 50s	general	234.7%	0.8%	965.8 MB	8.1 GB
306	c0/cd9e95	527371	mapping_query	GA56108}	mapping_query (GA56108})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:15:56.626	2020-12-21 17:17:11.609	10m 9s	1m 7s	general	236.2%	0.4%	477.9 MB	900.9 MB
278	d0/c563e2	527349	ariba_analysis	GA52847 - vfdb_core	ariba_analysis (GA52847 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:12:06.614	2020-12-21 17:17:21.608	10m 59s	5m 14s	general	253.8%	0.8%	1.1 GB	16.5 GB
310	7a/e33e25	527378	qc_final_summary	GA54569	qc_final_summary (GA54569)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:17:06.609	2020-12-21 17:17:26.609	9m 59s	19.3s	general	206.5%	0.5%	586.5 MB	3.6 GB
291	d8/72232b	527361	ariba_analysis	GA54125 - vfdb_core	ariba_analysis (GA54125 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:14:21.639	2020-12-21 17:18:06.608	11m 14s	3m 41s	general	252.3%	0.8%	1.1 GB	16.5 GB
308	bf/0f0592	527379	count_31mers	GA54569	count_31mers (GA54569)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:17:21.614	2020-12-21 17:18:06.614	10m 39s	45.8s	general	372.7%	6.3%	7 GB	7.3 GB
298	30/26a1b9	527375	ariba_analysis	GA56108 - card	ariba_analysis (GA56108 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:16:56.629	2020-12-21 17:18:21.609	11m 19s	1m 20s	general	212.9%	0.7%	840.9 MB	16.3 GB
294	cb/99ddf4	527364	call_variants	GA54125 - GA81666	call_variants (GA54125 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:14:46.614	2020-12-21 17:19:01.609	12m 9s	4m 9s	general	231.3%	0.7%	857.6 MB	8 GB
290	4f/980f82	527362	call_variants	GA54125 - GA54827	call_variants (GA54125 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:14:21.641	2020-12-21 17:19:06.609	12m 14s	4m 40s	general	217.0%	0.7%	998.4 MB	8.1 GB
293	6e/825f6b	527365	call_variants	GA54125 - GCF_000027305	call_variants (GA54125 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:14:46.619	2020-12-21 17:19:16.610	12m 24s	4m 23s	general	225.7%	0.7%	963 MB	8 GB
311	43/2e7f33	527380	ariba_analysis	GA54569 - card	ariba_analysis (GA54569 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:18:06.618	2020-12-21 17:19:21.611	11m 54s	1m 15s	general	227.0%	0.7%	833.4 MB	16.8 GB
288	9c/31bb3c	527359	call_variants	GA54125 - GCF_900475535	call_variants (GA54125 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:14:11.618	2020-12-21 17:19:31.610	12m 39s	5m 18s	general	225.8%	0.8%	968.9 MB	8 GB
282	6c/a6e978	527351	assemble_genome	GA52847	assemble_genome (GA52847)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:12:51.660	2020-12-21 17:19:56.611	13m 34s	7m	general	255.8%	1.9%	2.4 GB	12.9 GB
299	01/fd917c	527370	ariba_analysis	GA56108 - vfdb_core	ariba_analysis (GA56108 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:15:51.625	2020-12-21 17:19:56.640	12m 54s	3m 58s	general	253.2%	0.8%	1 GB	17 GB
313	50/bfaeaf	527382	minmer_sketch	GA54569	minmer_sketch (GA54569)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:18:11.611	2020-12-21 17:19:56.653	12m 29s	1m 42s	general	109.3%	0.0%	27.3 MB	3.1 GB
319	b4/913244	527389	qc_final_summary	GA56214	qc_final_summary (GA56214)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:19:56.660	2020-12-21 17:20:21.612	12m 50s	22.1s	general	200.1%	0.5%	596.8 MB	3.7 GB
314	c3/955673	527388	mapping_query	GA54569}	mapping_query (GA54569})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:19:36.611	2020-12-21 17:20:51.612	13m 24s	1m 7s	general	259.4%	0.4%	492.1 MB	900.9 MB
323	41/78d571	527390	count_31mers	GA56214	count_31mers (GA56214)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:19:56.662	2020-12-21 17:20:51.625	13m 20s	55s	general	381.5%	5.6%	7.1 GB	7.3 GB
305	e3/146ef8	527374	call_variants	GA56108 - GCF_000027305	call_variants (GA56108 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:16:51.643	2020-12-21 17:21:06.612	14m 4s	4m 9s	general	223.6%	0.8%	1 GB	8.1 GB
303	c7/b49d53	527376	call_variants	GA56108 - GA54827	call_variants (GA56108 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:17:01.621	2020-12-21 17:21:16.613	14m 14s	4m 7s	general	223.9%	0.7%	895.7 MB	8 GB
304	5a/2822c9	527377	call_variants	GA56108 - GA81666	call_variants (GA56108 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:17:11.619	2020-12-21 17:21:21.613	14m 19s	4m 4s	general	225.8%	0.7%	892.8 MB	8 GB
312	39/a7002d	527381	ariba_analysis	GA54569 - vfdb_core	ariba_analysis (GA54569 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:18:11.609	2020-12-21 17:21:46.615	14m 19s	3m 36s	general	245.2%	0.8%	1 GB	16.4 GB
320	dc/f0a7f0	527392	minmer_sketch	GA56214	minmer_sketch (GA56214)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:20:06.612	2020-12-21 17:21:46.622	14m 15s	1m 36s	general	109.0%	0.0%	27.2 MB	3.1 GB
302	b6/996a7f	527372	call_variants	GA56108 - GCF_900475535	call_variants (GA56108 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:16:31.614	2020-12-21 17:21:51.616	14m 49s	5m 15s	general	226.7%	0.7%	850.7 MB	8 GB
295	ed/7f134d	527366	assemble_genome	GA54125	assemble_genome (GA54125)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:15:26.701	2020-12-21 17:22:11.616	15m 19s	6m 39s	general	227.5%	1.6%	2 GB	12.7 GB
325	39/d6dda8	527394	ariba_analysis	GA56214 - card	ariba_analysis (GA56214 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:20:51.632	2020-12-21 17:22:11.629	14m 40s	1m 14s	general	231.5%	0.6%	787.2 MB	16.3 GB
321	06/0e3168	527396	mapping_query	GA56214}	mapping_query (GA56214})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:21:16.619	2020-12-21 17:22:26.618	14m 55s	1m 2s	general	262.3%	0.4%	483.5 MB	900.9 MB
336	90/10dee4	527399	count_31mers	GA56558	count_31mers (GA56558)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-21 17:21:51.622	2020-12-21 17:22:41.618	15m 10s	47.5s	general	378.5%	6.3%	6.9 GB	7.3 GB
300	8c/fbe8cb	527373	assemble_genome	GA56108	assemble_genome (GA56108)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:16:46.616	2020-12-21 17:23:06.618	16m 4s	6m 11s	general	235.2%	1.7%	2.2 GB	12.9 GB
318	6c/690ab1	527384	call_variants	GA54569 - GA81666	call_variants (GA54569 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:19:01.616	2020-12-21 17:23:21.619	15m 54s	4m 18s	general	222.0%	0.7%	855.7 MB	8 GB
317	e4/f43616	527385	call_variants	GA54569 - GA54827	call_variants (GA54569 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:19:06.617	2020-12-21 17:23:36.620	16m 9s	4m 22s	general	227.4%	0.7%	858.2 MB	8 GB
315	4c/204c43	527383	call_variants	GA54569 - GCF_900475535	call_variants (GA54569 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:18:21.618	2020-12-21 17:23:41.620	16m 14s	5m 16s	general	226.8%	0.6%	834.7 MB	8 GB
316	22/f5653f	527386	call_variants	GA54569 - GCF_000027305	call_variants (GA54569 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-21 17:19:16.628	2020-12-21 17:23:46.621	16m 19s	4m 25s	general	230.4%	0.8%	1019.9 MB	8.1 GB
337	f8/71c7c8	527407	qc_final_summary	GA56558	qc_final_summary (GA56558)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:23:21.627	2020-12-21 17:23:46.627	16m 5s	19.6s	general	206.8%	0.5%	585.8 MB	3.4 GB
27	f8/ca8738	527410	gather_fastqs	GA60046	gather_fastqs (GA60046)	COMPLETED	0	-	/opt/bactopia/singularity/gather_fastqs-1.5.x.simg	4	4h	-	1 GB	1	2020-12-21 17:23:46.644	2020-12-21 17:23:51.621	15m 30s	46ms	general	88.0%	0.0%	0	0
341	36/947bff	527412	estimate_genome_size	GA58303	estimate_genome_size (GA58303)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:23:51.630	2020-12-21 17:24:01.632	15m 35s	37ms	general	88.9%	0.0%	0	0
331	ed/0a4757	527405	minmer_sketch	GA56558	minmer_sketch (GA56558)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-21 17:23:06.635	2020-12-21 17:24:46.623	17m 10s	1m 38s	general	112.4%	0.0%	27.1 MB	3.1 GB
330	c3/e34b9c	527406	ariba_analysis	GA56558 - card	ariba_analysis (GA56558 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:23:21.625	2020-12-21 17:24:56.623	17m 20s	1m 29s	general	216.1%	0.6%	769.5 MB	16.3 GB
309	90/5b9d92	527387	assemble_genome	GA54569	assemble_genome (GA54569)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-21 17:19:21.617	2020-12-21 17:25:01.624	17m 34s	5m 32s	general	227.7%	1.5%	1.9 GB	13.1 GB
343	3c/5565e4	527413	qc_final_summary	GA54617	qc_final_summary (GA54617)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-21 17:24:46.635	2020-12-21 17:25:06.625	16m 40s	19.9s	general	201.3%	0.4%	584.2 MB	3.5 GB
324	d7/a015a2	527391	ariba_analysis	GA56214 - vfdb_core	ariba_analysis (GA56214 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-21 17:20:51.629	2020-12-21 17:25:11.626	17m 40s	4m 16s	general	250.4%	0.8%	1016.1 MB	17 GB
